Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,537,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(whitespaceHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,492,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(unicodeHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,450,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(deeplyNestedHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,410,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(""{}"", Encoding.UTF8, ""application/json"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,391,3,T:System.Uri,,,,,capturedUrl = request.RequestUri?.ToString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,356,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(""{}"", Encoding.UTF8, ""application/json"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,310,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(malformedJson, Encoding.UTF8, ""application/json"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,272,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(emptyResultJson, Encoding.UTF8, ""application/json"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,171,3,T:System.Uri,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.Redirect)  			{  				Headers =  				{  					Location = new Uri(""https://example.com/new-location"")  				}  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,171,3,M:System.Uri.#ctor(System.String),,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.Redirect)  			{  				Headers =  				{  					Location = new Uri(""https://example.com/new-location"")  				}  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,171,3,T:System.Uri,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.Redirect)  			{  				Headers =  				{  					Location = new Uri(""https://example.com/new-location"")  				}  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,143,3,T:System.Net.Http.HttpContent,,,,,"responseMessage.Content.Headers.ContentType = new System.Net.Http.Headers.MediaTypeHeaderValue(""image/jpeg"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,139,3,T:System.Net.Http.HttpContent,,,,,var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new ByteArrayContent(binaryData)  			};
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,109,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(xmlContent, Encoding.UTF8, ""application/xml"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerEdgeCasesTests.cs,80,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(testHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,524,3,P:System.Uri.AbsolutePath,,,,,actualUri.AbsolutePath.Should().Be(expectedUri.AbsolutePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,524,3,P:System.Uri.AbsolutePath,,,,,actualUri.AbsolutePath.Should().Be(expectedUri.AbsolutePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,519,3,T:System.Uri,,,,,var actualUri = new Uri(fetchResponse.Url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,519,3,M:System.Uri.#ctor(System.String),,,,,var actualUri = new Uri(fetchResponse.Url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,518,3,T:System.Uri,,,,,var expectedUri = new Uri(testUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,518,3,M:System.Uri.#ctor(System.String),,,,,var expectedUri = new Uri(testUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,488,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(testHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,451,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(testHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,403,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(""<html><body>Test</body></html>"", Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,374,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(JsonSerializer.Serialize(searchResponse), Encoding.UTF8, ""application/json"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,291,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(testHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,200,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(testHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,114,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(testHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerIntegrationTests.cs,67,3,T:System.Net.Http.HttpContent,,,,,"var responseMessage = new HttpResponseMessage(HttpStatusCode.OK)  			{  				Content = new StringContent(testHtml, Encoding.UTF8, ""text/html"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerInternalHelpersTests.cs,194,3,T:System.Uri,,,,,"var testUri = new Uri(""https://example.com"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\PortfolioViewer.ApiService.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.ApiService.UnitTests\Controllers\ProxyControllerInternalHelpersTests.cs,194,3,M:System.Uri.#ctor(System.String),,,,,"var testUri = new Uri(""https://example.com"");"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.AppHost\PortfolioViewer.AppHost.csproj,File,PortfolioViewer\PortfolioViewer.AppHost\PortfolioViewer.AppHost.csproj,,,Aspire.Hosting.AppHost 13.0.1,,,,,"Aspire.Hosting.AppHost, 13.0.1  Recommendation:  Remove Aspire.Hosting.AppHost, and replace with new package Aspire.Hosting.AppHost 13.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.AppHost\PortfolioViewer.AppHost.csproj,File,PortfolioViewer\PortfolioViewer.AppHost\PortfolioViewer.AppHost.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.Common\PortfolioViewer.Common.csproj,File,PortfolioViewer\PortfolioViewer.Common\PortfolioViewer.Common.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.IntegratieTests\PortfolioViewer.IntegratieTests.csproj,File,PortfolioViewer\PortfolioViewer.IntegratieTests\PortfolioViewer.IntegratieTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.ServiceDefaults\PortfolioViewer.ServiceDefaults.csproj,File,PortfolioViewer\PortfolioViewer.ServiceDefaults\PortfolioViewer.ServiceDefaults.csproj,,,Microsoft.Extensions.Http.Resilience 9.10.0,,,,,"Microsoft.Extensions.Http.Resilience, 9.10.0  Recommendation:  Remove Microsoft.Extensions.Http.Resilience, and replace with new package Microsoft.Extensions.Http.Resilience 10.1.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.ServiceDefaults\PortfolioViewer.ServiceDefaults.csproj,File,PortfolioViewer\PortfolioViewer.ServiceDefaults\PortfolioViewer.ServiceDefaults.csproj,,,Microsoft.Extensions.ServiceDiscovery 9.5.2,,,,,"Microsoft.Extensions.ServiceDiscovery, 9.5.2  Recommendation:  Remove Microsoft.Extensions.ServiceDiscovery, and replace with new package Microsoft.Extensions.ServiceDiscovery 10.1.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.ServiceDefaults\PortfolioViewer.ServiceDefaults.csproj,File,PortfolioViewer\PortfolioViewer.ServiceDefaults\PortfolioViewer.ServiceDefaults.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.Tests\PortfolioViewer.Tests.csproj,File,PortfolioViewer\PortfolioViewer.Tests\PortfolioViewer.Tests.csproj,,,Aspire.Hosting.Testing 13.0.1,,,,,"Aspire.Hosting.Testing, 13.0.1  Recommendation:  Remove Aspire.Hosting.Testing, and replace with new package Aspire.Hosting.Testing 13.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.Tests\PortfolioViewer.Tests.csproj,File,PortfolioViewer\PortfolioViewer.Tests\PortfolioViewer.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.Tests\PortfolioViewer.Tests.csproj,File,PortfolioViewer\PortfolioViewer.Tests\ConfigurationHelperTests.cs,278,4,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(envVar, null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.Tests\PortfolioViewer.Tests.csproj,File,PortfolioViewer\PortfolioViewer.Tests\ConfigurationHelperTests.cs,267,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(name, value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.Tests\PortfolioViewer.Tests.csproj,File,PortfolioViewer\PortfolioViewer.Tests\WebTests.cs,21,2,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"await resourceNotificationService.WaitForResourceAsync(""webfrontend"", KnownResourceStates.Running).WaitAsync(TimeSpan.FromSeconds(30));"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,,,Microsoft.AspNetCore.Components.WebAssembly 9.0.11,,,,,"Microsoft.AspNetCore.Components.WebAssembly, 9.0.11  Recommendation:  Remove Microsoft.AspNetCore.Components.WebAssembly, and replace with new package Microsoft.AspNetCore.Components.WebAssembly 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.11,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.11  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\Api\ApiChatClient.cs,52,2,T:System.Net.Http.HttpContent,,,,,var resp = await httpResponse.Content.ReadFromJsonAsync<ApiChatResponse>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\Api\ApiChatClient.cs,34,2,T:System.Net.Http.HttpContent,,,,,var resp = await httpResponse.Content.ReadFromJsonAsync<ApiChatResponse>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\WebLLM\WebLLMChatClient.cs,349,4,T:System.Text.Json.JsonDocument,,,,,using var argDoc = JsonDocument.Parse(argumentsStr);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\WebLLM\WebLLMChatClient.cs,349,4,T:System.Text.Json.JsonDocument,,,,,using var argDoc = JsonDocument.Parse(argumentsStr);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\WebLLM\WebLLMChatClient.cs,285,2,T:System.Text.Json.JsonDocument,,,,,"private bool TryExtractToolCallsFromJson(JsonDocument doc, out List<Microsoft.Extensions.AI.FunctionCallContent> toolCalls)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\WebLLM\WebLLMChatClient.cs,270,4,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(content);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI\PortfolioViewer.WASM.AI.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI\WebLLM\WebLLMChatClient.cs,270,4,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(content);
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.11,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,,,Microsoft.AspNetCore.Components.WebAssembly 9.0.11,,,,,"Microsoft.AspNetCore.Components.WebAssembly, 9.0.11  Recommendation:  Remove Microsoft.AspNetCore.Components.WebAssembly, and replace with new package Microsoft.AspNetCore.Components.WebAssembly 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientTests.cs,496,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientTests.cs,496,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,255,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,255,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,216,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,216,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,199,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,199,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,175,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,175,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\PortfolioViewer.WASM.AI.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.AI.UnitTests\WebLLM\WebLLMChatClientEdgeCaseTests.cs,158,3,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
