"MacroTrends Data Download"
"ATVI - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2008-07-01,14.9129,15.0577,14.2243,14.9612,10649800
2008-07-02,15.3384,15.3384,13.7944,13.8515,13025400
2008-07-03,13.9743,14.2857,13.5269,13.5532,8257600
2008-07-07,13.5751,14.4831,13.5751,14.0401,11685600
2008-07-08,13.7550,13.9216,12.9742,13.9129,15105600
2008-07-09,13.7594,14.2331,13.1541,13.1892,68193800
2008-07-10,13.2155,14.3208,13.1585,13.9348,16518000
2008-07-11,13.8734,14.6497,13.7111,14.2769,10667000
2008-07-14,14.6454,14.7287,14.3646,14.4480,13824600
2008-07-15,15.0884,15.7331,15.0226,15.4743,38758600
2008-07-16,15.9217,15.9524,15.4524,15.7156,13265400
2008-07-17,15.8296,16.5884,15.2068,15.7901,12020000
2008-07-18,15.8779,16.5840,15.4700,16.3340,9732000
2008-07-21,16.4700,16.4700,15.8077,16.1498,5109400
2008-07-22,16.0095,16.5051,16.0007,16.3472,7229600
2008-07-23,16.3867,16.9130,16.2726,16.4919,6738400
2008-07-24,16.0752,16.1717,15.6191,15.7463,6970600
2008-07-25,15.7901,15.9086,15.4787,15.5445,4455200
2008-07-28,15.6235,15.6366,15.2419,15.3603,5125400
2008-07-29,15.3735,16.0665,15.3735,15.8121,3992200
2008-07-30,16.0051,16.2068,15.3866,15.6937,9510000
2008-07-31,15.7463,15.8516,15.2989,15.7814,8711400
2008-08-01,15.1366,15.6147,14.6059,15.4568,13853400
2008-08-04,15.3515,15.3515,14.2331,14.9831,12065400
2008-08-05,15.0401,15.2638,14.6059,15.1805,7871600
2008-08-06,15.2199,15.9217,15.1454,15.8252,9223600
2008-08-07,15.6103,15.9480,14.8471,14.9436,9705400
2008-08-08,14.8340,15.1103,14.2550,14.2989,17108800
2008-08-11,14.2682,14.5445,13.9436,14.4875,10190600
2008-08-12,14.1278,15.1980,14.1278,15.1498,9002800
2008-08-13,15.1103,15.2068,14.9568,15.1322,6802600
2008-08-14,15.2375,15.3121,15.0577,15.1717,6114800
2008-08-15,15.2507,15.2507,14.8515,14.9787,6894000
2008-08-18,15.1322,15.3077,14.8559,14.9787,6011600
2008-08-19,15.0094,15.4568,14.9173,15.4305,6940800
2008-08-20,15.0445,15.1278,14.3954,15.0006,23642600
2008-08-21,14.9129,15.0489,14.6892,14.9524,9389200
2008-08-22,15.0313,15.0313,14.7068,14.9041,7768400
2008-08-25,14.8515,14.8603,14.4918,14.7112,6335800
2008-08-26,14.4875,14.7682,14.1541,14.2550,8731200
2008-08-27,14.1673,14.6936,14.0357,14.4568,7886400
2008-08-28,14.5269,14.7024,14.4304,14.6322,4189400
2008-08-29,14.4962,14.6936,14.2243,14.3954,4190200
2008-09-02,14.7638,14.7901,14.3646,14.3866,9801200
2008-09-03,14.3734,14.7769,14.3383,14.6454,12626200
2008-09-04,14.5006,14.7989,14.4436,14.4436,8565200
2008-09-05,14.4041,14.9568,14.3427,14.7989,16737000
2008-09-08,14.4655,15.1322,13.7550,14.7287,4587350
2008-09-09,14.9129,15.1059,14.5006,14.5796,10136300
2008-09-10,14.7375,15.4480,14.7112,15.2550,12145300
2008-09-11,15.1235,15.6498,14.8603,15.5972,13316800
2008-09-12,14.9919,15.4831,14.3954,15.3603,14062400
2008-09-15,14.8340,15.3428,14.5094,14.7287,8967400
2008-09-16,14.0357,15.3515,13.7374,14.5357,17682900
2008-09-17,14.4392,14.6234,13.6146,13.6234,15534200
2008-09-18,14.4217,14.4743,13.1585,14.0620,16574300
2008-09-19,14.5094,15.2375,13.9480,15.1936,18716000
2008-09-22,14.7375,14.9831,14.1936,14.2111,8481600
2008-09-23,14.4217,14.4655,13.6585,13.9918,10989800
2008-09-24,13.9831,14.3690,13.6497,14.1322,11854100
2008-09-25,14.0708,14.4480,13.9918,14.1410,7364400
2008-09-26,13.9480,14.4568,13.6936,14.3690,7987400
2008-09-29,14.2024,14.2550,12.3163,12.3865,11786300
2008-09-30,12.8251,13.5357,12.4479,13.5357,13863700
2008-10-01,13.4129,13.4129,12.6233,12.7198,5889900
2008-10-02,12.6321,12.8339,10.9742,11.2724,17336000
2008-10-03,11.4040,11.9479,10.5443,11.0005,20082000
2008-10-06,10.8338,11.1847,9.0004,10.6671,21670000
2008-10-07,10.9742,10.9829,10.3425,10.3952,13517900
2008-10-08,10.1759,10.8250,9.4741,10.4829,17882800
2008-10-09,10.4040,10.9127,9.8425,10.1320,11449200
2008-10-10,9.6495,10.5443,9.0530,10.1408,15458800
2008-10-13,10.5268,12.5970,10.4390,12.5005,14502000
2008-10-14,13.2550,13.5006,11.4040,11.4128,16394500
2008-10-15,11.4303,11.6145,10.1934,10.2461,10469100
2008-10-16,10.2636,11.0092,9.6934,10.9478,11131400
2008-10-17,10.8513,12.0882,9.9127,11.4215,10895300
2008-10-20,11.9216,12.2812,11.3601,11.8865,6659800
2008-10-21,11.9303,12.1496,11.1847,11.4040,11385000
2008-10-22,11.0092,11.2812,10.4390,10.7987,7529800
2008-10-23,10.5531,11.3514,10.3689,11.0092,9645500
2008-10-24,9.8250,10.9478,9.6495,10.2548,8323600
2008-10-27,10.2461,10.2724,9.2021,9.2109,10094200
2008-10-28,9.6934,10.3864,9.0881,10.3513,10939500
2008-10-29,10.5180,10.9829,9.6934,10.5268,8478600
2008-10-30,10.7724,11.1935,10.3601,11.1496,7062300
2008-10-31,10.3250,11.0005,10.1671,10.9303,13049000
2008-11-03,10.6189,10.9742,10.2636,10.4303,9102600
2008-11-04,10.4829,10.6145,10.1408,10.4040,15691200
2008-11-05,10.3162,10.5268,9.6057,9.6320,17738200
2008-11-06,10.6320,10.8952,10.3689,10.5355,15250700
2008-11-07,10.6320,10.8075,10.4215,10.7548,8672700
2008-11-10,11.0268,11.2549,10.6496,10.7461,7292800
2008-11-11,11.0443,11.0794,10.5355,10.7110,6992400
2008-11-12,10.5268,10.5794,9.6934,9.8074,9448200
2008-11-13,10.0794,11.0531,9.2548,11.0268,11985300
2008-11-14,10.1232,10.1583,9.2811,9.3074,17890900
2008-11-17,9.2109,9.4741,9.0706,9.1846,10223300
2008-11-18,9.5179,9.6144,8.5355,8.8688,12554700
2008-11-19,8.8776,8.9741,8.2021,8.2196,12629500
2008-11-20,8.1144,9.0530,8.0881,8.1933,17450300
2008-11-21,8.3425,9.0355,8.2635,9.0355,12605500
2008-11-24,9.5355,9.6495,9.1934,9.6495,9498800
2008-11-25,9.8074,9.9127,9.0618,9.5618,10230700
2008-11-26,9.6495,10.6583,9.4127,10.5443,10923900
2008-11-28,10.3250,10.3513,9.9215,10.2636,4803600
2008-12-01,10.0706,10.2636,9.2311,9.2372,10524100
2008-12-02,9.3425,9.7636,9.1320,9.4215,10192300
2008-12-03,9.3688,9.7022,9.1320,9.4741,10884800
2008-12-04,9.2899,9.5706,8.6495,8.7723,9511300
2008-12-05,8.7284,9.0969,8.3337,9.0881,14969900
2008-12-08,9.3513,10.1583,9.0092,9.6846,12243200
2008-12-09,9.3163,9.6583,8.7811,8.8513,16183800
2008-12-10,8.5705,8.7986,8.4214,8.7460,22254300
2008-12-11,8.6846,8.8600,8.3074,8.4214,15462200
2008-12-12,8.2460,8.4214,7.8951,8.1846,21248700
2008-12-15,8.3161,8.4126,7.8863,8.0705,15649700
2008-12-16,8.3337,8.4390,8.0793,8.3863,14722700
2008-12-17,8.3600,8.5969,8.2460,8.5267,11568100
2008-12-18,8.3951,8.5618,8.0442,8.0968,12036300
2008-12-19,8.3161,8.4039,8.0968,8.3337,18319500
2008-12-22,8.3968,8.3968,7.7196,7.9302,9207700
2008-12-23,8.1232,8.2898,7.7898,7.8688,6310200
2008-12-24,7.8424,7.9740,7.7986,7.9038,2313900
2008-12-26,7.9477,8.1179,7.6670,7.7723,3415200
2008-12-29,7.9038,7.9038,7.3687,7.5003,10689200
2008-12-30,7.4652,7.4915,7.2635,7.4915,9518200
2008-12-31,7.5091,7.7021,7.4301,7.5793,7354300
2009-01-02,7.7021,8.0354,7.4652,8.0003,8077100
2009-01-05,7.8951,7.9565,7.5617,7.6758,8074400
2009-01-06,7.7284,7.7986,7.1407,7.1757,24157500
2009-01-07,7.1933,8.2635,7.1757,7.9653,44055500
2009-01-08,8.1144,8.4390,7.7723,8.1232,22458800
2009-01-09,8.1144,8.2986,7.9477,8.1232,11596200
2009-01-12,8.3688,8.3776,7.8951,7.9828,7049800
2009-01-13,7.9828,8.1319,7.7372,8.0354,13059000
2009-01-14,8.0617,8.1144,7.7196,7.9477,13515100
2009-01-15,7.9477,8.1846,7.8600,8.0354,15711300
2009-01-16,8.2986,8.5091,8.0530,8.3951,18771000
2009-01-20,8.2284,8.2811,7.8688,7.9302,13708400
2009-01-21,8.0091,8.4126,7.9740,8.3688,10937000
2009-01-22,7.9828,8.4390,7.9389,8.2109,12125700
2009-01-23,8.0354,8.5004,7.9126,8.2196,12031100
2009-01-26,8.3161,8.4126,8.0617,8.2021,7541600
2009-01-27,8.1625,8.3161,8.0607,8.2547,4922800
2009-01-28,8.3512,8.3688,7.9916,8.2635,10959000
2009-01-29,8.0354,8.2021,7.8512,7.8951,20895700
2009-01-30,7.9126,7.9740,7.6231,7.6845,19263500
2009-02-02,7.6057,7.9126,7.6057,7.8600,15885700
2009-02-03,7.8951,8.1319,7.6407,8.0442,11545900
2009-02-04,8.0968,8.4302,7.8863,8.3425,25821500
2009-02-05,8.2284,8.6934,8.1582,8.5355,16807100
2009-02-06,8.5267,8.7986,8.5091,8.7372,8866100
2009-02-09,8.7723,8.9302,8.5881,8.6319,10025100
2009-02-10,8.6319,8.7723,8.3425,8.4390,11761800
2009-02-11,8.5969,8.7021,8.0968,8.3161,22823000
2009-02-12,7.8249,8.3863,7.7459,8.1232,46313200
2009-02-13,8.0793,8.5881,8.0793,8.5091,17829400
2009-02-17,8.2109,8.5355,8.1670,8.2460,23451900
2009-02-18,8.3074,8.6056,8.1670,8.4126,14199000
2009-02-19,8.5969,8.7021,8.2196,8.2284,13151100
2009-02-20,8.1582,8.3776,8.1144,8.2460,11861400
2009-02-23,8.2547,8.3951,8.1758,8.2723,18724500
2009-02-24,8.1582,8.9477,8.1582,8.8600,21577100
2009-02-25,8.7635,8.8425,8.5442,8.6758,14441000
2009-02-26,8.6583,9.0004,8.5705,8.7284,17897500
2009-02-27,8.5881,8.9741,8.5355,8.7986,11304600
2009-03-02,8.6232,8.9039,8.6056,8.6846,15061400
2009-03-03,8.7109,8.8162,8.5618,8.6583,13062500
2009-03-04,8.7811,8.9828,8.7284,8.8337,17435600
2009-03-05,8.7416,8.9915,8.7021,8.8074,15969700
2009-03-06,8.8337,9.0618,8.7548,9.0618,20618900
2009-03-09,8.9828,9.2109,8.8337,8.9302,18098900
2009-03-10,9.0793,9.2899,8.9828,9.1758,21220000
2009-03-11,9.2460,9.2986,8.9653,9.1407,17447300
2009-03-12,9.0355,9.0355,8.2723,8.7635,50324900
2009-03-13,8.7811,8.8162,8.2372,8.6670,34961100
2009-03-16,8.7021,8.7284,8.2811,8.3161,16439100
2009-03-17,8.3425,8.4477,8.1933,8.3951,19927100
2009-03-18,8.3161,8.5267,8.1232,8.4916,19713200
2009-03-19,8.5969,8.7109,8.5091,8.6846,12849100
2009-03-20,8.9477,9.1846,8.6846,8.7635,20098700
2009-03-23,8.8951,9.1758,8.8863,9.1671,13957500
2009-03-24,9.1583,9.1583,8.8249,8.9565,11942100
2009-03-25,9.0793,9.2109,8.7372,9.0004,10653700
2009-03-26,9.0706,9.5794,9.0530,9.5794,15246200
2009-03-27,9.3600,9.6408,9.2636,9.3513,15043200
2009-03-30,9.1758,9.2372,8.8337,8.9741,9937600
2009-03-31,9.1144,9.3425,8.9828,9.1758,9782000
2009-04-01,9.0530,9.2986,8.9916,9.2021,10112300
2009-04-02,9.2811,9.8250,9.1758,9.5706,16221700
2009-04-03,9.6320,9.8952,9.4039,9.7460,10730600
2009-04-06,9.6583,9.7460,9.3688,9.5004,7802800
2009-04-07,9.4039,9.4478,9.0539,9.1407,10171500
2009-04-08,9.3074,9.6057,9.1057,9.2109,12057200
2009-04-09,9.4741,9.4741,9.1846,9.3776,12086000
2009-04-13,9.3337,9.4390,9.1671,9.3425,7638900
2009-04-14,9.3162,9.4302,8.7898,8.8337,20825700
2009-04-15,8.8381,9.0355,8.6407,8.7986,16020700
2009-04-16,9.4653,9.5267,8.7635,8.8863,36441300
2009-04-17,8.8863,9.4127,8.7811,9.2723,17564400
2009-04-20,9.2723,9.2723,8.7635,8.7898,11924900
2009-04-21,8.7723,9.0289,8.6934,8.9653,10659600
2009-04-22,8.8688,9.1495,8.7723,8.8249,10182400
2009-04-23,8.7898,8.9039,8.6670,8.7723,9515500
2009-04-24,8.8863,9.1934,8.7811,9.1232,11667600
2009-04-27,8.9916,9.4127,8.9653,9.2460,9008500
2009-04-28,9.1407,9.2811,8.9916,8.9916,7409900
2009-04-29,9.4565,9.7987,9.3337,9.4127,15359200
2009-04-30,9.6232,9.6759,9.2986,9.4478,9208900
2009-05-01,9.5443,9.6144,9.3864,9.5092,7420900
2009-05-04,9.6408,9.7680,9.5092,9.6934,8338400
2009-05-05,9.6934,9.8952,9.4215,9.6232,9959200
2009-05-06,9.6759,9.7723,9.3951,9.6232,9525200
2009-05-07,9.7285,9.8250,9.3864,9.6495,15277400
2009-05-08,10.0004,10.6233,9.9653,10.3601,24636700
2009-05-11,10.2899,10.2987,10.0881,10.0881,13933500
2009-05-12,10.2110,10.2110,9.8908,10.0004,12269100
2009-05-13,9.9829,10.0004,9.8074,9.9215,11092700
2009-05-14,9.9390,10.1846,9.8425,10.0969,11830300
2009-05-15,10.1320,10.3075,10.0618,10.1759,19128100
2009-05-18,10.3513,10.3513,10.1759,10.2548,14788900
2009-05-19,10.1320,10.2022,9.9215,10.0267,15881400
2009-05-20,10.0706,10.2373,9.9741,10.0092,12601900
2009-05-21,9.7197,9.8074,9.5179,9.7723,15076900
2009-05-22,9.6671,9.8688,9.6408,9.7723,9437700
2009-05-26,9.5004,10.0881,9.5004,10.0618,9171100
2009-05-27,10.1145,10.2987,10.0004,10.0355,8370400
2009-05-28,10.1496,10.3601,10.0004,10.3250,8744700
2009-05-29,10.4215,10.5995,10.1759,10.5969,12929200
2009-06-01,10.8413,10.8413,10.5838,10.6408,10081400
2009-06-02,10.6583,10.9040,10.5619,10.7987,15752300
2009-06-03,10.7198,10.7987,10.5092,10.7198,8543500
2009-06-04,10.7899,11.2110,10.7461,11.1935,13484600
2009-06-05,11.2145,11.3777,10.9565,11.2110,13240900
2009-06-08,11.1496,11.2285,10.9303,11.1935,7653600
2009-06-09,11.3163,11.3426,11.1233,11.1759,8629000
2009-06-10,11.3250,11.3426,10.8075,11.2373,13930700
2009-06-11,11.1935,11.5268,11.1935,11.4128,15158600
2009-06-12,11.4040,11.4040,11.0356,11.3777,6275400
2009-06-15,11.3426,11.3601,10.7637,10.8689,12988100
2009-06-16,10.9391,11.0882,10.7899,10.7899,10693400
2009-06-17,10.8513,11.2812,10.8163,11.1496,10624300
2009-06-18,11.1233,11.1847,10.8777,11.0180,6985100
2009-06-19,11.1809,11.4129,11.0882,11.2987,9841200
2009-06-22,11.1759,11.2198,10.8163,10.8163,9397400
2009-06-23,10.9040,10.9215,10.5882,10.7373,8667600
2009-06-24,10.8426,11.0268,10.7461,10.9040,9641500
2009-06-25,10.8777,11.1145,10.8163,11.0882,7426700
2009-06-26,11.2022,11.2549,11.0092,11.1057,17236600
2009-06-29,11.1847,11.2636,11.0882,11.1496,7526200
2009-06-30,11.1496,11.2636,11.0005,11.0794,9728900
2009-07-01,11.1584,11.3952,10.9566,11.1847,8186500
2009-07-02,11.1408,11.1847,10.7724,10.8952,6607900
2009-07-06,10.8382,10.8426,10.5706,10.6934,7410600
2009-07-07,10.7285,10.7899,10.3162,10.3338,9245600
2009-07-08,10.3075,10.3820,9.9478,10.0706,19444100
2009-07-09,10.1934,10.2373,10.0092,10.1320,15244000
2009-07-10,10.0004,10.1934,9.8425,9.9039,13135800
2009-07-13,10.0092,10.0092,9.6232,9.9478,15561500
2009-07-14,9.9127,9.9917,9.7548,9.9566,15086400
2009-07-15,10.1232,10.2373,10.0004,10.1408,11223300
2009-07-16,10.1496,10.1846,10.0399,10.1408,15447100
2009-07-17,10.1759,10.3425,10.1057,10.2636,14121700
2009-07-20,10.3250,10.5355,10.3075,10.5092,13864300
2009-07-21,10.4917,10.5706,10.3601,10.4741,12531900
2009-07-22,10.3075,10.4040,10.1250,10.2724,12062500
2009-07-23,10.1846,10.3250,10.0706,10.2724,15685900
2009-07-24,10.1057,10.1759,9.8513,10.1232,14627000
2009-07-27,10.1320,10.2461,9.7811,9.8688,16625700
2009-07-28,9.7373,10.0004,9.4653,9.9829,28924000
2009-07-29,9.9566,10.2285,9.8776,9.9741,20460400
2009-07-30,10.1057,10.2987,9.9741,10.0004,10678900
2009-07-31,9.9566,10.1583,9.9566,10.0443,9148700
2009-08-03,10.2153,10.2636,9.9741,10.0531,16137900
2009-08-04,10.0706,10.5092,10.0180,10.3776,16128500
2009-08-05,10.5048,10.5180,10.0355,10.1320,22076200
2009-08-06,10.5443,11.3601,10.4829,11.2110,37459500
2009-08-07,11.3163,11.4040,10.9040,10.9303,19593900
2009-08-10,10.9391,10.9742,10.7373,10.8338,11425600
2009-08-11,10.8405,10.8864,10.5969,10.6408,10015100
2009-08-12,10.6276,11.0531,10.5706,10.8864,13849200
2009-08-13,10.9303,10.9917,10.8163,10.8338,10042100
2009-08-14,10.7198,11.1496,10.6671,11.1321,14891200
2009-08-17,10.8338,10.9127,10.5268,10.5531,18083900
2009-08-18,10.5882,10.7198,10.5794,10.7110,13219400
2009-08-19,10.6934,10.7987,10.5092,10.5706,24980300
2009-08-20,10.5531,10.6583,10.5268,10.5969,20094500
2009-08-21,10.6145,10.7899,10.6145,10.7110,14187000
2009-08-24,11.0443,11.0443,10.5706,10.6671,11486700
2009-08-25,10.6671,10.7685,10.3513,10.4127,15266200
2009-08-26,10.3601,10.3864,10.1671,10.3250,19103600
2009-08-27,10.4040,10.4829,10.1759,10.2022,19621400
2009-08-28,10.2899,10.4478,10.1627,10.2548,12839500
2009-08-31,10.4741,10.4741,10.0618,10.1846,19175100
2009-09-01,10.2110,10.3250,9.8688,10.0180,14026400
2009-09-02,10.0794,10.2987,9.9829,10.2110,13473200
2009-09-03,10.2987,10.3162,10.0004,10.1320,12469200
2009-09-04,10.1583,10.2987,10.0881,10.2724,10401200
2009-09-08,10.3776,10.5004,10.3250,10.4741,12860200
2009-09-09,10.4917,10.5004,10.1583,10.2285,14362200
2009-09-10,10.2987,10.3601,10.0881,10.1671,18180400
2009-09-11,10.2285,10.4390,10.1759,10.3776,21774800
2009-09-14,10.3513,10.5004,10.2548,10.2987,11963800
2009-09-15,10.3425,10.3425,9.9917,10.1232,15359600
2009-09-16,10.2022,10.3513,10.0004,10.3250,19950400
2009-09-17,10.3776,10.6583,10.2153,10.5531,16797600
2009-09-18,10.6233,10.6847,10.3425,10.3425,16755600
2009-09-21,10.2022,10.8250,10.2022,10.7812,20993900
2009-09-22,10.8689,10.9478,10.5969,10.8426,13196500
2009-09-23,10.9303,11.1540,10.8777,10.9742,16251400
2009-09-24,10.9917,11.0707,10.6583,10.7724,9665900
2009-09-25,10.7812,10.9303,10.6759,10.8513,11034000
2009-09-28,10.9391,11.0794,10.8294,10.8864,12670800
2009-09-29,10.8513,11.1145,10.8338,10.8952,14076800
2009-09-30,11.0005,11.0356,10.7724,10.8689,15953800
2009-10-01,10.7461,10.7987,10.3952,10.5531,19192600
2009-10-02,10.4040,10.6145,10.3952,10.4127,12248800
2009-10-05,10.4654,10.5706,10.3820,10.4215,11083900
2009-10-06,10.5268,10.7724,10.4829,10.7110,12297300
2009-10-07,10.7373,11.0531,10.7285,11.0356,12472100
2009-10-08,11.1408,11.3689,11.0180,11.3075,17274600
2009-10-09,11.3075,11.3075,11.0531,11.1057,10230600
2009-10-12,11.0970,11.2636,10.7636,10.8777,18358500
2009-10-13,10.9566,11.0882,10.7987,10.9566,9995800
2009-10-14,10.9917,11.1847,10.9391,11.1496,8406000
2009-10-15,11.0706,11.1847,10.9040,10.9742,13636400
2009-10-16,10.9303,10.9303,10.6759,10.8250,11659600
2009-10-19,10.9215,11.0268,10.8250,10.9917,9746800
2009-10-20,10.8777,11.0268,10.8075,10.9303,10129200
2009-10-21,10.9303,11.1321,10.8075,10.8163,8334600
2009-10-22,10.7899,10.9478,10.7241,10.8777,7927600
2009-10-23,10.9654,11.0970,10.6320,10.7022,14066300
2009-10-26,10.7022,10.8338,10.5004,10.5619,10042300
2009-10-27,10.5662,10.6759,10.1846,10.2548,19215300
2009-10-28,10.2724,10.2987,9.9566,9.9917,17980300
2009-10-29,9.7723,9.8162,9.5179,9.7285,36724000
2009-10-30,9.7987,9.8162,9.4741,9.5004,20667700
2009-11-02,9.4829,9.5443,9.0618,9.0969,32723300
2009-11-03,9.0574,9.3513,8.9916,9.3162,28803200
2009-11-04,9.3864,9.4785,9.3074,9.3688,15113900
2009-11-05,9.5969,9.6671,9.4434,9.5355,22044300
2009-11-06,9.9127,10.0355,9.7636,9.8688,26718800
2009-11-09,10.1145,10.1671,9.9917,10.1232,21920200
2009-11-10,10.3075,10.3250,9.9566,10.0180,20421100
2009-11-11,10.1057,10.1671,9.6934,9.9829,29941600
2009-11-12,10.1071,10.2636,9.9478,10.0355,31591400
2009-11-13,10.2022,10.2899,10.0881,10.2548,21007800
2009-11-16,10.2899,10.4478,10.2110,10.2811,15689000
2009-11-17,10.2461,10.2636,10.0618,10.2548,10174500
2009-11-18,10.3689,10.4390,10.2020,10.4127,17288500
2009-11-19,10.3250,10.3601,10.0618,10.1496,21078300
2009-11-20,10.0092,10.1408,9.9302,9.9829,12281200
2009-11-23,10.1320,10.1510,9.9653,10.0443,13700900
2009-11-24,10.0443,10.1145,9.9215,10.0004,9540900
2009-11-25,10.0004,10.2373,9.9917,10.1408,8590000
2009-11-27,10.0355,10.3250,9.9215,10.1618,10214800
2009-11-30,10.0531,10.1496,9.9127,9.9917,11816200
2009-12-01,10.0531,10.3075,10.0531,10.2285,13330900
2009-12-02,10.2110,10.2285,9.9302,9.9478,16945500
2009-12-03,10.0004,10.0881,9.8952,9.9127,13569900
2009-12-04,9.9302,9.9653,9.5179,9.6759,26214400
2009-12-07,9.6934,9.7460,9.5618,9.5881,12914000
2009-12-08,9.4039,9.5618,9.3250,9.4215,14472300
2009-12-09,9.4565,9.5530,9.3162,9.4653,11356700
2009-12-10,9.4916,9.5443,9.3074,9.4390,12302200
2009-12-11,9.5706,9.6057,9.4127,9.4302,12700800
2009-12-14,9.5092,9.6541,9.4653,9.5004,9178700
2009-12-15,9.4741,9.6144,9.3425,9.4653,8146100
2009-12-16,9.4829,9.6320,9.4829,9.5618,9475000
2009-12-17,9.5443,9.5443,9.3688,9.4390,7650900
2009-12-18,9.5443,9.7197,9.4741,9.7022,12153800
2009-12-21,9.7197,9.7811,9.5618,9.6320,7773900
2009-12-22,9.6846,9.7109,9.4741,9.5355,10692500
2009-12-23,9.5179,10.0004,9.4916,9.9653,15861800
2009-12-24,10.0443,10.0618,9.9127,10.0355,3320500
2009-12-28,10.0794,10.0794,9.9215,9.9829,5373400
2009-12-29,10.0180,10.0355,9.8952,9.9039,4790300
2009-12-30,9.9039,10.0180,9.8425,9.9917,6929300
2009-12-31,9.9566,9.9741,9.7373,9.7460,5931900
2010-01-04,9.8513,10.0443,9.7811,9.9127,9306600
2010-01-05,9.8617,9.9653,9.8338,9.9302,11366100
2010-01-06,9.8776,9.9829,9.8338,9.8776,6537800
2010-01-07,9.7373,9.8162,9.5898,9.6408,15390800
2010-01-08,9.6232,9.6934,9.5443,9.5618,11002500
2010-01-11,9.5706,9.6320,9.5004,9.5530,8778400
2010-01-12,9.3864,9.5092,9.3162,9.4478,21501800
2010-01-13,9.5618,9.6276,9.4785,9.5706,14237000
2010-01-14,9.4653,9.6057,9.4653,9.5267,10650200
2010-01-15,9.6671,9.7109,9.4741,9.5530,22440700
2010-01-19,9.5618,9.6057,9.4302,9.5092,16891000
2010-01-20,9.4565,9.5179,9.3162,9.4916,24022200
2010-01-21,9.5004,9.5969,9.1846,9.2899,19218100
2010-01-22,9.2636,9.3337,9.0355,9.0925,12608200
2010-01-25,9.1057,9.2021,8.8688,8.8776,30554200
2010-01-26,8.8688,8.9214,8.7109,8.7811,42123300
2010-01-27,8.7460,9.1144,8.7284,9.0881,23699200
2010-01-28,9.0706,9.1320,8.9214,8.9916,18687500
2010-01-29,9.0442,9.1232,8.8600,8.9127,13777800
2010-02-01,8.8776,8.9127,8.7986,8.8425,13970400
2010-02-02,8.8425,9.0004,8.8162,8.9916,15094300
2010-02-03,9.0442,9.2636,9.0004,9.1758,21304300
2010-02-04,9.1407,9.1495,8.8776,8.9127,12453700
2010-02-05,8.9653,9.0618,8.7811,8.9565,15281000
2010-02-08,8.9039,9.0530,8.8337,8.9127,10408700
2010-02-09,8.8600,8.9565,8.7898,8.8162,20451700
2010-02-10,8.9039,9.0355,8.8513,8.8591,42206400
2010-02-11,9.3864,9.8162,9.3425,9.7109,56354800
2010-02-12,9.6249,9.7811,9.4890,9.7460,19642600
2010-02-16,9.7548,9.7811,9.6276,9.6583,14720100
2010-02-17,9.6759,9.8338,9.6408,9.7811,19776400
2010-02-18,9.8452,9.8541,9.5695,9.6495,21827100
2010-02-19,9.6051,9.8096,9.5784,9.5962,20025000
2010-02-22,9.6051,9.6317,9.4450,9.4539,15143600
2010-02-23,9.4539,9.5784,9.3383,9.3827,13031000
2010-02-24,9.4006,9.6051,9.4005,9.5250,11102600
2010-02-25,9.4183,9.5606,9.3116,9.5339,15238300
2010-02-26,9.4717,9.6140,9.4361,9.4539,12834200
2010-03-01,9.5517,9.7340,9.5161,9.7296,15566100
2010-03-02,9.5517,9.7385,9.5517,9.6140,19310800
2010-03-03,9.6051,9.8630,9.5873,9.7563,19886400
2010-03-04,9.7918,9.8096,9.6317,9.8096,14591300
2010-03-05,9.8630,9.8630,9.7296,9.8096,13499000
2010-03-08,9.8096,9.8897,9.7385,9.8808,9033300
2010-03-09,9.8630,9.9697,9.8274,9.8808,9534800
2010-03-10,9.8986,10.0231,9.8719,9.9430,11958800
2010-03-11,9.9697,10.2721,9.9208,10.2365,18543900
2010-03-12,10.2365,10.2988,10.0942,10.2009,18231500
2010-03-15,10.1920,10.2899,10.0942,10.2632,10987000
2010-03-16,10.2454,10.3699,10.1965,10.3521,16616600
2010-03-17,10.2988,10.5389,10.2899,10.4855,15791600
2010-03-18,10.4589,10.8324,10.4233,10.6367,26671300
2010-03-19,10.6723,10.7434,10.3877,10.5122,15778700
2010-03-22,10.5389,10.6990,10.4677,10.6367,10229200
2010-03-23,10.6100,10.7346,10.5656,10.6456,10699700
2010-03-24,10.7168,10.7168,10.5389,10.6100,10483100
2010-03-25,10.6723,10.7612,10.5033,10.5033,15387700
2010-03-26,10.5300,10.7168,10.4944,10.6456,7051500
2010-03-29,10.6723,10.7346,10.5656,10.5834,6948000
2010-03-30,10.6100,10.7434,10.5389,10.6990,8867700
2010-03-31,10.6723,10.7701,10.5834,10.7168,7404800
